Input Term,Best Match,URI,Similarity Score
stomach wall encysted,wall of stomach,http://purl.obolibrary.org/obo/UBERON_0001167,0.8392
stomach wall,wall of stomach,http://purl.obolibrary.org/obo/UBERON_0001167,0.9772
esoph,Elopomorpha,http://purl.obolibrary.org/obo/NCBITaxon_32521,0.6330
stomach wall,wall of stomach,http://purl.obolibrary.org/obo/UBERON_0001167,0.9772
gall bladder,gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,0.8592
stomach wall,wall of stomach,http://purl.obolibrary.org/obo/UBERON_0001167,0.9772
lg intestine,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7717
stomach wall,wall of stomach,http://purl.obolibrary.org/obo/UBERON_0001167,0.9772
mesentery,mesentery,http://purl.obolibrary.org/obo/UBERON_0002095,1.0000
stomach wall (muscles),wall of stomach,http://purl.obolibrary.org/obo/UBERON_0001167,0.8563
stomach wall nodule,wall of stomach,http://purl.obolibrary.org/obo/UBERON_0001167,0.7196
stomach wall,wall of stomach,http://purl.obolibrary.org/obo/UBERON_0001167,0.9772
peritoneum,peritoneum,http://purl.obolibrary.org/obo/UBERON_0002358,1.0000
stomach walls,wall of stomach,http://purl.obolibrary.org/obo/UBERON_0001167,0.9210
stomach wall,wall of stomach,http://purl.obolibrary.org/obo/UBERON_0001167,0.9772
sm intestine,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.8384
stomach wall,wall of stomach,http://purl.obolibrary.org/obo/UBERON_0001167,0.9772
spleen,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,1.0000
striated muscle-body flank,visceral obliquely striated muscle tissue,http://purl.obolibrary.org/obo/UBERON_8600008,0.7544
striated muscle cell,striated muscle cell,http://purl.obolibrary.org/obo/CL_0000737,1.0000
striated muscle cells,striated muscle cell,http://purl.obolibrary.org/obo/CL_0000737,0.9864
Stump,cliff,http://purl.obolibrary.org/obo/ENVO_00000087,0.5493
subarachnoid space- cranium,subarachnoid space,http://purl.obolibrary.org/obo/UBERON_0000315,0.8109
subarchanoid spaces,subarachnoid space,http://purl.obolibrary.org/obo/UBERON_0000315,0.6363
subarchnoid space-brain,subarachnoid space of brain,http://purl.obolibrary.org/obo/UBERON_0039175,0.8966
subcutaneous,subcutaneous preadipocyte,http://purl.obolibrary.org/obo/CL_0002583,0.6675
subcutaneous above vent. fin,posterior ventrolateral plate,http://purl.obolibrary.org/obo/UBERON_4300028,0.5666
subcutaneous and intramuscular,cutaneous muscle,http://purl.obolibrary.org/obo/UBERON_0006821,0.6424
subcutaneous below ear,marginal cutaneous pouch of ear,http://purl.obolibrary.org/obo/UBERON_0012305,0.7322
subcutaneous body wall,musculature of body wall,http://purl.obolibrary.org/obo/UBERON_0004462,0.7639
subcutaneous- breast,skin of breast,http://purl.obolibrary.org/obo/UBERON_8480030,0.7290
subcutaneous-cheek,skin of cheek,http://purl.obolibrary.org/obo/UBERON_0008803,0.7181
subcutaneous conn tissue,cutaneous elastic tissue,http://purl.obolibrary.org/obo/UBERON_0003967,0.6589
subcutaneous conn. tissue,cutaneous elastic tissue,http://purl.obolibrary.org/obo/UBERON_0003967,0.6809
subcutaneous cyst,subcutaneous lymph node,http://purl.obolibrary.org/obo/UBERON_0015453,0.6199
subcutaneous cyst- lat. line,subcutaneous lymph node,http://purl.obolibrary.org/obo/UBERON_0015453,0.5766
subcutaneous cysts,subcutaneous lymph node,http://purl.obolibrary.org/obo/UBERON_0015453,0.6091
subcutaneous-ear,marginal cutaneous pouch of ear,http://purl.obolibrary.org/obo/UBERON_0012305,0.7711
subcutaneous-esophagus,upper esophagus,http://purl.obolibrary.org/obo/UBERON_0013472,0.8359
subcutaneous fat of belly,subcutaneous abdominal adipose tissue,http://purl.obolibrary.org/obo/UBERON_0014455,0.7510
subcutaneous feet,dorsal skin of toe,http://purl.obolibrary.org/obo/UBERON_0005277,0.6471
belly,muscle belly,http://purl.obolibrary.org/obo/UBERON_0010938,0.8538
subcutaneous fore-flank,visceral fascia,http://purl.obolibrary.org/obo/UBERON_0011237,0.5954
subcutaneous-forelimb,forelimb skin,http://purl.obolibrary.org/obo/UBERON_0003531,0.7385
subcutaneous-front,frontomaxillary suture,http://purl.obolibrary.org/obo/UBERON_0035879,0.6630
hind legs,leg,http://purl.obolibrary.org/obo/UBERON_0000978,0.7361
subcutaneous-gular tiss.,gular gland,http://purl.obolibrary.org/obo/UBERON_0013645,0.5992
subcutaneous hind leg,lower leg skin,http://purl.obolibrary.org/obo/UBERON_0004264,0.6663
subcutaneous,subcutaneous preadipocyte,http://purl.obolibrary.org/obo/CL_0002583,0.6675
hind leg,leg,http://purl.obolibrary.org/obo/UBERON_0000978,0.7921
subcutaneous- hindquarters,hindlimb connective tissue,http://purl.obolibrary.org/obo/UBERON_0003589,0.6084
subcutaneous & intermuscular,cutaneous muscle,http://purl.obolibrary.org/obo/UBERON_0006821,0.6651
subcutaneous,subcutaneous preadipocyte,http://purl.obolibrary.org/obo/CL_0002583,0.6675
left ribcage,lumbar rib,http://purl.obolibrary.org/obo/UBERON_0018145,0.7175
subcutaneous-leg,upper leg skin,http://purl.obolibrary.org/obo/UBERON_0004262,0.7247
subcutaneous legs,upper leg skin,http://purl.obolibrary.org/obo/UBERON_0004262,0.7611
subcutaneous,subcutaneous preadipocyte,http://purl.obolibrary.org/obo/CL_0002583,0.6675
legs,leg,http://purl.obolibrary.org/obo/UBERON_0000978,0.8881
subcutaneous- legs,upper leg skin,http://purl.obolibrary.org/obo/UBERON_0004262,0.7543
subcutaneous limbs,cutaneous muscle,http://purl.obolibrary.org/obo/UBERON_0006821,0.7077
subcutaneous- loin,subcutaneous preadipocyte,http://purl.obolibrary.org/obo/CL_0002583,0.5559
subcutaneous-lumbar region,skin of lateral lumbar region of abdomen,http://purl.obolibrary.org/obo/UBERON_8480023,0.7801
subcutaneous midline belly,abdominal segment skin,http://purl.obolibrary.org/obo/UBERON_0003836,0.6615
subcutaneous muscle,cutaneous muscle,http://purl.obolibrary.org/obo/UBERON_0006821,0.8581
subcutaneous,subcutaneous preadipocyte,http://purl.obolibrary.org/obo/CL_0002583,0.6675
musculature,musculature,http://purl.obolibrary.org/obo/UBERON_0001015,1.0000
subcutaneous near anus,anus,http://purl.obolibrary.org/obo/UBERON_0001245,0.6109
subcutaneous nodules,subcutaneous lymph node,http://purl.obolibrary.org/obo/UBERON_0015453,0.6914
subcutaneous shoulder,shoulder,http://purl.obolibrary.org/obo/UBERON_0001467,0.7593
subcutaneous -stifle joint,stifle joint,http://purl.obolibrary.org/obo/UBERON_0011123,0.7638
subcutaneous tail,skin of lobe of tail,http://purl.obolibrary.org/obo/UBERON_8480071,0.7701
subcutaneous- thigh,upper leg skin,http://purl.obolibrary.org/obo/UBERON_0004262,0.7264
subcutaneous-thoracic region,nerve of thoracic segment,http://purl.obolibrary.org/obo/UBERON_0003824,0.7237
subcutaneous thorax,skin of thorax,http://purl.obolibrary.org/obo/UBERON_0001418,0.7387
abdomen,abdomen,http://purl.obolibrary.org/obo/UBERON_0000916,1.0000
subcutaneous tiss. of ear,upper floret of sessile spikelet of ear,http://purl.obolibrary.org/obo/PO_0006352,0.7021
subcutaneous tiss. of leg,upper leg skin,http://purl.obolibrary.org/obo/UBERON_0004262,0.6425
subcutaneous tissue,cutaneous elastic tissue,http://purl.obolibrary.org/obo/UBERON_0003967,0.8062
subcutaneous tissue (cysts),subcutaneous lymph node,http://purl.obolibrary.org/obo/UBERON_0015453,0.6225
subcutaneous tissue cysts,subcutaneous lymph node,http://purl.obolibrary.org/obo/UBERON_0015453,0.6035
subcutaneous tissue hind leg,lower leg connective tissue,http://purl.obolibrary.org/obo/UBERON_0004270,0.7181
subcutaneous tissue of trunk,trunk connective tissue,http://purl.obolibrary.org/obo/UBERON_0003586,0.7705
subcutaneous tissue operculum,operculum of brain,http://purl.obolibrary.org/obo/UBERON_0010262,0.6181
subcutaneous tissues,cutaneous elastic tissue,http://purl.obolibrary.org/obo/UBERON_0003967,0.7733
subcutaneous tissue (skin),cutaneous elastic tissue,http://purl.obolibrary.org/obo/UBERON_0003967,0.8052
subcut brisket,piece(s) of beef,http://purl.obolibrary.org/obo/FOODON_02000412,0.5031
fore legs,leg,http://purl.obolibrary.org/obo/UBERON_0000978,0.7286
subcutis,submucosa,http://purl.obolibrary.org/obo/UBERON_0000009,0.6194
subcut. tissue of mouth,tissue,http://purl.obolibrary.org/obo/UBERON_0000479,0.6261
subcut. tissues,tissue,http://purl.obolibrary.org/obo/UBERON_0000479,0.6843
sinuses,frontal sinus,http://purl.obolibrary.org/obo/UBERON_0001760,0.7448
subcut. tissue trunk muscle,skeletal muscle tissue of trunk,http://purl.obolibrary.org/obo/UBERON_0003898,0.7308
subdermal cysts,chalazal cyst,http://purl.obolibrary.org/obo/PO_0000201,0.5564
subdermal flank,subcircular,http://purl.obolibrary.org/obo/PATO_0002397,0.5643
subdermal - head,subdermal,http://purl.obolibrary.org/obo/PATO_0002438,0.7110
breast,breast,http://purl.obolibrary.org/obo/UBERON_0000310,1.0000
sub-dermal,subdermal,http://purl.obolibrary.org/obo/PATO_0002438,0.7174
sm int,smegma,http://purl.obolibrary.org/obo/UBERON_0003670,0.5779
peri cav,vena cava,http://purl.obolibrary.org/obo/UBERON_0004087,0.6142
subdermal tissue,tissue,http://purl.obolibrary.org/obo/UBERON_0000479,0.6995
subdural space crainium,subdural space,http://purl.obolibrary.org/obo/UBERON_0000416,0.8398
subdura of cranium,cranium,http://purl.obolibrary.org/obo/UBERON_0003128,0.7549
subepidermal buccal cavity,anatomical cavity,http://purl.obolibrary.org/obo/UBERON_0002553,0.6704
subepiderman tissue buccal cav,buccal epithelium,http://purl.obolibrary.org/obo/UBERON_0008420,0.5654
sublumbar peitoneum,sublumbar lymph node,http://purl.obolibrary.org/obo/UBERON_8470001,0.5365
submaxillary gland,intermaxillary salivary gland,http://purl.obolibrary.org/obo/UBERON_0017653,0.8135
submaxillary lymph node,subscapular axillary lymph node,http://purl.obolibrary.org/obo/UBERON_0037500,0.7976
submaxillary region,intermaxillary process,http://purl.obolibrary.org/obo/UBERON_0009714,0.6114
submental connective tissue,connective tissue,http://purl.obolibrary.org/obo/UBERON_0002384,0.8083
submucosal lesion stomach,submucosa of stomach,http://purl.obolibrary.org/obo/UBERON_0001200,0.8064
submucosa of intestine,submucosa of large intestine,http://purl.obolibrary.org/obo/UBERON_0001208,0.9354
submucosa sm intestine,submucosa of small intestine,http://purl.obolibrary.org/obo/UBERON_0001205,0.8523
subperitoneal,peritoneal cavity,http://purl.obolibrary.org/obo/UBERON_0001179,0.6524
subplerua,sublingua,http://purl.obolibrary.org/obo/UBERON_0011268,0.5836
subserosa of rumen,rumen,http://purl.obolibrary.org/obo/UBERON_0007365,0.7188
subserosa of stomach,submucosa of stomach,http://purl.obolibrary.org/obo/UBERON_0001200,0.8781
subserosa pyloric ceca,submucosa of pyloric antrum,http://purl.obolibrary.org/obo/UBERON_0004936,0.6194
surface,surface structure,http://purl.obolibrary.org/obo/UBERON_0003102,0.7920
surface of head blubber,blubber,http://purl.obolibrary.org/obo/UBERON_0009754,0.6050
surface of midgut,endoderm of midgut,http://purl.obolibrary.org/obo/UBERON_0003259,0.7829
surface of pork chop,pork chop food product,http://purl.obolibrary.org/obo/FOODON_00001049,0.6734
surface of visceral mass,visceral area,http://purl.obolibrary.org/obo/UBERON_8440024,0.6620
swab,probe,http://purl.obolibrary.org/obo/CHEBI_50406,0.4324
swab,probe,http://purl.obolibrary.org/obo/CHEBI_50406,0.4324
cloaca,cloaca,http://purl.obolibrary.org/obo/UBERON_0000162,1.0000
swab,probe,http://purl.obolibrary.org/obo/CHEBI_50406,0.4324
lung,lung,http://purl.obolibrary.org/obo/UBERON_0002048,1.0000
swab,probe,http://purl.obolibrary.org/obo/CHEBI_50406,0.4324
oronasopharynx,nasopharynx,http://purl.obolibrary.org/obo/UBERON_0001728,0.7058
swim bladder,swim bladder,http://purl.obolibrary.org/obo/UBERON_0006860,1.0000
swim bladder,swim bladder,http://purl.obolibrary.org/obo/UBERON_0006860,1.0000
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
swim bladder lumen,bladder lumen,http://purl.obolibrary.org/obo/UBERON_0009958,0.8601
swim bladder,swim bladder,http://purl.obolibrary.org/obo/UBERON_0006860,1.0000
mesentaries,mesenchyme,http://purl.obolibrary.org/obo/UBERON_0003104,0.8108
int,integument,http://purl.obolibrary.org/obo/UBERON_0002199,0.5927
swim bladder,swim bladder,http://purl.obolibrary.org/obo/UBERON_0006860,1.0000
stomach,stomach,http://purl.obolibrary.org/obo/UBERON_0000945,1.0000
tail,tail,http://purl.obolibrary.org/obo/UBERON_0002415,1.0000
tail,tail,http://purl.obolibrary.org/obo/UBERON_0002415,1.0000
carapace,carapace,http://purl.obolibrary.org/obo/UBERON_0008275,1.0000
tail,tail,http://purl.obolibrary.org/obo/UBERON_0002415,1.0000
dorsal surface,dorsal folds,http://purl.obolibrary.org/obo/UBERON_3000991,0.8214
tail fin,ventral tail fin,http://purl.obolibrary.org/obo/UBERON_3010204,0.8453
tail skin cysts,skin of lobe of tail,http://purl.obolibrary.org/obo/UBERON_8480071,0.7529
tail surface,tail,http://purl.obolibrary.org/obo/UBERON_0002415,0.7109
targetBodyPartId targetBodyPartName,astronomical body part,http://purl.obolibrary.org/obo/ENVO_01000813,0.4050
tarsal bursa,bursa of Fabricius,http://purl.obolibrary.org/obo/UBERON_0003903,0.6813
tarsal joint,transverse tarsal joint,http://purl.obolibrary.org/obo/UBERON_0011962,0.8852
tarso-metarsal joint,transverse tarsal joint,http://purl.obolibrary.org/obo/UBERON_0011962,0.7614
tear sac,sac,http://purl.obolibrary.org/obo/UBERON_0009856,0.6813
teeth,cheek tooth,http://purl.obolibrary.org/obo/UBERON_7500108,0.7481
temporalis muscle (embedded),temporalis muscle,http://purl.obolibrary.org/obo/UBERON_0001598,0.9343
tenderloin,rumen,http://purl.obolibrary.org/obo/UBERON_0007365,0.5210
tendon,tendon,http://purl.obolibrary.org/obo/UBERON_0000043,1.0000
tentacle,nasal tentacle,http://purl.obolibrary.org/obo/UBERON_0013206,0.7939
body,body of stomach,http://purl.obolibrary.org/obo/UBERON_0001161,0.7105
tentacles,nasal tentacle,http://purl.obolibrary.org/obo/UBERON_0013206,0.6399
terminal bronchioles,terminal bronchiole,http://purl.obolibrary.org/obo/UBERON_0002187,0.9770
terminal bronchioles,terminal bronchiole,http://purl.obolibrary.org/obo/UBERON_0002187,0.9770
alaveoli,Alveolata,http://purl.obolibrary.org/obo/NCBITaxon_33630,0.6544
terminal bronchioles,terminal bronchiole,http://purl.obolibrary.org/obo/UBERON_0002187,0.9770
alveoli,Alveolata,http://purl.obolibrary.org/obo/NCBITaxon_33630,0.7974
testes,testa,http://purl.obolibrary.org/obo/PO_0020057,0.7298
testes,testa,http://purl.obolibrary.org/obo/PO_0020057,0.7298
seminal vessicule,seminal vesicle,http://purl.obolibrary.org/obo/UBERON_0000998,0.8381
testicle,testicular sheath,http://purl.obolibrary.org/obo/UBERON_8480041,0.7045
testis,testis,http://purl.obolibrary.org/obo/UBERON_0000473,1.0000
testis (abcess),testis,http://purl.obolibrary.org/obo/UBERON_0000473,0.8098
testis,testis,http://purl.obolibrary.org/obo/UBERON_0000473,1.0000
fat,fatty,http://purl.obolibrary.org/obo/PATO_0002114,0.8482
testis,testis,http://purl.obolibrary.org/obo/UBERON_0000473,1.0000
heart,heart,http://purl.obolibrary.org/obo/UBERON_0000948,1.0000
pulmonary vess.,pulmonary venule,http://purl.obolibrary.org/obo/UBERON_8600024,0.8270
testis,testis,http://purl.obolibrary.org/obo/UBERON_0000473,1.0000
kidney,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,1.0000
thigh,leg,http://purl.obolibrary.org/obo/UBERON_0000978,0.7350
thigh cysts,lower leg epithelium,http://purl.obolibrary.org/obo/UBERON_0005229,0.5948
thigh- flesh and skin,skin of leg,http://purl.obolibrary.org/obo/UBERON_0001511,0.7697
thigh muscle,muscle of leg,http://purl.obolibrary.org/obo/UBERON_0001383,0.8263
thigh muscles,muscle of leg,http://purl.obolibrary.org/obo/UBERON_0001383,0.7890
thoracic,thoracic skeleton,http://purl.obolibrary.org/obo/UBERON_0014477,0.8042
abd cavity,abdominopelvic cavity,http://purl.obolibrary.org/obo/UBERON_0035819,0.8570
head,head,http://purl.obolibrary.org/obo/UBERON_0000033,1.0000
neck,neck,http://purl.obolibrary.org/obo/UBERON_0000974,1.0000
thoracic air sac,anterior thoracic air sac,http://purl.obolibrary.org/obo/UBERON_0009065,0.9261
thoracic air sacs,anterior thoracic air sac,http://purl.obolibrary.org/obo/UBERON_0009065,0.8959
thoracic cavity,thoracic cavity,http://purl.obolibrary.org/obo/UBERON_0002224,1.0000
thoracic muscles,thoracic segment muscle,http://purl.obolibrary.org/obo/UBERON_0003830,0.8682
thoracic viscera,abdominal viscera,http://purl.obolibrary.org/obo/UBERON_0017672,0.7531
thorax,skin of thorax,http://purl.obolibrary.org/obo/UBERON_0001418,0.7623
thorax,skin of thorax,http://purl.obolibrary.org/obo/UBERON_0001418,0.7623
abdomen,abdomen,http://purl.obolibrary.org/obo/UBERON_0000916,1.0000
thorax and metasoma,skin of thorax,http://purl.obolibrary.org/obo/UBERON_0001418,0.6177
thorax & intestine muscles,muscle layer of intestine,http://purl.obolibrary.org/obo/UBERON_0012367,0.7164
throat,throat,http://purl.obolibrary.org/obo/UBERON_0000341,1.0000
throat cyst,throat,http://purl.obolibrary.org/obo/UBERON_0000341,0.6444
throat,throat,http://purl.obolibrary.org/obo/UBERON_0000341,1.0000
esophagus,esophagus,http://purl.obolibrary.org/obo/UBERON_0001043,1.0000
throat,throat,http://purl.obolibrary.org/obo/UBERON_0000341,1.0000
gill bars,gill,http://purl.obolibrary.org/obo/UBERON_0002535,0.7009
throat lining,throat,http://purl.obolibrary.org/obo/UBERON_0000341,0.7646
through mouth,mouth,http://purl.obolibrary.org/obo/UBERON_0000165,0.7264
thryoid cyst,chalazal cyst,http://purl.obolibrary.org/obo/PO_0000201,0.6080
thyroid,thyroid gland,http://purl.obolibrary.org/obo/UBERON_0002046,0.9011
thyroid cysts,thyroid gland,http://purl.obolibrary.org/obo/UBERON_0002046,0.7052
thyroid gland,thyroid gland,http://purl.obolibrary.org/obo/UBERON_0002046,1.0000
thyroid gland cyst,thyroid gland,http://purl.obolibrary.org/obo/UBERON_0002046,0.7557
thyroid gland cysts,thyroid gland,http://purl.obolibrary.org/obo/UBERON_0002046,0.7577
tibia conn. tissue,condyle of tibia,http://purl.obolibrary.org/obo/UBERON_0009989,0.7759
tibiotarso-tarsometatarsalis,tarsometatarsus,http://purl.obolibrary.org/obo/UBERON_0008195,0.7143
tissue,tissue,http://purl.obolibrary.org/obo/UBERON_0000479,1.0000
tissue above & at gill base,gill tissue material,http://purl.obolibrary.org/obo/ENVO_01001391,0.7626
tissue above gills,gill tissue material,http://purl.obolibrary.org/obo/ENVO_01001391,0.7095
tissue around eye,eyelid connective tissue,http://purl.obolibrary.org/obo/UBERON_0003581,0.7915
tissue behind eye,eyelid connective tissue,http://purl.obolibrary.org/obo/UBERON_0003581,0.7467
tissue cyst,cystic lymph node,http://purl.obolibrary.org/obo/UBERON_0015867,0.6459
tissue cysts,cystic lymph node,http://purl.obolibrary.org/obo/UBERON_0015867,0.6094
tissue digest,digestion,http://purl.obolibrary.org/obo/GO_0007586,0.7501
tissue (digested tadpole),muscle tissue of terminal part of digestive tract,http://purl.obolibrary.org/obo/UBERON_0016886,0.6008
tissue externat maxillary bone,bone of upper jaw,http://purl.obolibrary.org/obo/UBERON_0011597,0.6816
tissue,tissue,http://purl.obolibrary.org/obo/UBERON_0000479,1.0000
